date,client,library,frequency
2018-05-15,mobile,Blackbird,271
2018-05-15,mobile,Bootstrap,70869
2018-05-15,mobile,Brewser,2
2018-05-15,mobile,CamanJS,23
2018-05-15,mobile,Can,92
2018-05-15,mobile,Closure Library,217
2018-05-15,mobile,ControlJS,12
2018-05-15,mobile,CreateJS,1931
2018-05-15,mobile,D3,1246
2018-05-15,mobile,DC.js,2
2018-05-15,mobile,Dojo,1500
2018-05-15,mobile,Ember.js,288
2018-05-15,mobile,Ext JS,379
2018-05-15,mobile,Fabric.js,147
2018-05-15,mobile,FastClick,9286
2018-05-15,mobile,FlexSlider,35501
2018-05-15,mobile,FlotCharts,751
2018-05-15,mobile,FuseJS,35
2018-05-15,mobile,GWT,481
2018-05-15,mobile,Glow,15
2018-05-15,mobile,Google Maps,16219
2018-05-15,mobile,Greensock JS,11168
2018-05-15,mobile,Hammer.js,8263
2018-05-15,mobile,Handlebars,6269
2018-05-15,mobile,Head JS,1738
2018-05-15,mobile,Highcharts,1821
2018-05-15,mobile,IfVisible.js,196
2018-05-15,mobile,InfoVis,10
2018-05-15,mobile,Ink,12
2018-05-15,mobile,Isotope,16073
2018-05-15,mobile,Kendo UI,518
2018-05-15,mobile,Knockout,2232
2018-05-15,mobile,LABjs,967
2018-05-15,mobile,Leaflet,1224
2018-05-15,mobile,Lo-Dash,12258
2018-05-15,mobile,Mapbox,150
2018-05-15,mobile,Marionette,546
2018-05-15,mobile,Material Design Lite,480
2018-05-15,mobile,Matter.js,3
2018-05-15,mobile,MochiKit,1
2018-05-15,mobile,Modernizr,68135
2018-05-15,mobile,Moment Timezone,2504
2018-05-15,mobile,Moment.js,16415
2018-05-15,mobile,MooTools,6879
2018-05-15,mobile,Mustache,4592
2018-05-15,mobile,Paper.js,41
2018-05-15,mobile,Pixi.js,94
2018-05-15,mobile,Polymer,228
2018-05-15,mobile,Popcorn.js,32
2018-05-15,mobile,Prototype,7591
2018-05-15,mobile,Pusher,738
2018-05-15,mobile,Qooxdoo,12
2018-05-15,mobile,React,1867
2018-05-15,mobile,RequireJS,7975
2018-05-15,mobile,Rico,7
2018-05-15,mobile,RightJS,5
2018-05-15,mobile,Riot,163
2018-05-15,mobile,SPF,12
2018-05-15,mobile,SWFObject,13071
2018-05-15,mobile,Sammy,2
2018-05-15,mobile,Scriptaculous,1151
2018-05-15,mobile,ScrollMagic,1670
2018-05-15,mobile,Sea.js,377
2018-05-15,mobile,Socket.IO,1643
2018-05-15,mobile,Spine,30
2018-05-15,mobile,SproutCore,88
2018-05-15,mobile,Spry,21
2018-05-15,mobile,Swiffy,91
2018-05-15,mobile,Tween.js,260
2018-05-15,mobile,Two,3
2018-05-15,mobile,Underscore,20265
2018-05-15,mobile,Vaadin,7
2018-05-15,mobile,Velocity.js,1456
2018-05-15,mobile,Visibility.js,175
2018-05-15,mobile,Vue,2048
2018-05-15,mobile,WebFont Loader,11519
2018-05-15,mobile,YUI 2,6779
2018-05-15,mobile,YUI 3,2340
2018-05-15,mobile,Zepto.js,3395
2018-05-15,mobile,Zurb,8318
2018-05-15,mobile,base2,111
2018-05-15,mobile,boomerang.js,1374
2018-05-15,mobile,gRapha&euml;l,5
2018-05-15,mobile,jQuery,372003
2018-05-15,mobile,jQuery Mobile,14827
2018-05-15,mobile,jQuery Tools,9092
2018-05-15,mobile,jQuery UI,93512
2018-05-15,mobile,three.js,332
2018-05-15,mobile,yepnope,45613
